AreaKey,regime,ordinary_Intercept,regime_gwr_Intercept,regime_ols_Intercept,ordinary_PctFB,regime_gwr_PctFB,regime_ols_PctFB,ordinary_PctBlack,regime_gwr_PctBlack,regime_ols_PctBlack,ordinary_PctRural,regime_gwr_PctRural,regime_ols_PctRural,y_z,ordinary_fitted_z,regime_gwr_fitted_z,regime_ols_fitted_z
13001,6,-0.23368944157763988,-0.2914399495514953,-0.19648893512255922,0.22759084017544648,0.04731838594618862,0.04821197771665263,0.05840648303496878,0.278431094861731,0.23206507708762059,-0.42672592973296664,-0.4555360192685021,-0.5826206930502227,-0.4837342427490691,-0.43236530381780247,-0.5082814167416311,-0.42143576007423755
13003,6,-0.2794537804109452,-0.23179684233776016,-0.19648893512255922,0.16512073506786126,0.26593614362228546,0.04821197771665263,0.09541378134300035,0.26951410971116474,0.23206507708762059,-0.41221177635617146,-0.548505837628102,-0.5826206930502227,-0.8006864869678959,-0.6772791439851279,-0.7487108955295299,-0.8292094547878911
13005,6,-0.2500545071516398,-0.2861073147149252,-0.19648893512255922,0.2047839017894342,0.14432664230091846,0.04821197771665263,0.07240988220616568,0.23835648266031004,0.23206507708762059,-0.42583298652586515,-0.4899752293992044,-0.5826206930502227,-0.7654695709435819,-0.3095084356277965,-0.3978491672599389,-0.20764200380617273
13007,2,-0.23170437506841582,-0.44318239924694447,-0.4722660176981745,0.1509126730539194,0.022100220635692863,0.05058361553822077,0.051503817475431,0.2488667666694637,0.24597136091154553,-0.3586016371808912,-0.33654934577590256,-0.2907160987440155,-0.2724327466031843,-0.6804380965799326,-0.4843255508317833,-0.4904721202241089
13009,5,0.1957852866538603,0.08197483754674158,0.12443239133629476,0.7244111580145969,0.24457422643103638,0.41748960614802,-0.17140523816429776,-0.112535322693925,-0.14426432119433447,-0.23674882503445635,-0.4869844329522069,-0.4365024181750739,0.4142971158709408,0.46394230411473136,0.5392697686751088,0.5448469218967429
13011,1,0.1633485555034697,0.34789993482219017,0.22546002660257952,0.7217709636894238,0.6624964861831252,0.7956063669717103,-0.08401833248396022,-0.0071174985829352486,0.029773415173748985,-0.3006812924793519,-0.3612852952571249,-0.2109885907228775,-0.8006864869678959,-0.5160007233173123,-0.4663812861885076,-0.5592518241734594
13013,1,0.1661952065362106,0.31512028549293125,0.22546002660257952,0.7171599410314885,0.7050122900834345,0.7956063669717103,-0.09226358984246422,-0.03471338176777875,0.029773415173748985,-0.2964083107302313,-0.3083728033661066,-0.2109885907228775,-0.3076496626274986,0.1895025687554488,0.2899948841702743,0.10532752558182082
13015,1,0.12377502026607524,0.10901671031057618,0.22546002660257952,0.7178211095932022,0.7847749732401741,0.7956063669717103,-0.048107937631371715,-0.014634791135656789,0.029773415173748985,-0.26691356603404753,-0.2727310546184291,-0.2109885907228775,-0.3428665786518126,-0.05656461308496044,-0.12443306324747011,-0.045851230557472394
13017,2,-0.2709033109890469,-0.4557147867367045,-0.4722660176981745,0.21042375111913916,0.2828142028263267,0.05058361553822077,0.09803980238560152,0.3082692946978667,0.24597136091154553,-0.37172588909943044,-0.20809612336541788,-0.2907160987440155,-0.5893849908220113,-0.06644958363388753,-0.3909592099601823,-0.1998079273123361
13019,2,-0.28754463634269634,-0.48579882440853717,-0.4722660176981745,0.152219907169745,0.2423678032663487,0.05058361553822077,0.09941967859830364,0.2576402195655412,0.24597136091154553,-0.3935443238666729,-0.2636125256616279,-0.2907160987440155,-0.6069934488341684,-0.3127948633599472,-0.6699118498703865,-0.6509248655391573
13021,5,0.15684504418868084,0.06683726562333282,0.12443239133629476,0.5988671708019961,0.2866183018222172,0.41748960614802,-0.16104662451406151,-0.10475384538465181,-0.14426432119433447,-0.2653064085397654,-0.4714382012147063,-0.4365024181750739,1.0658100623207516,0.5206150233567697,0.9077033795203986,0.8552290294518919
13023,3,-0.06824174782632196,-0.14724964291149356,-0.08061654892247005,0.4151835182879514,0.446633496416313,0.35764006150824745,-0.02827370642016893,0.08949907248556992,-0.10199915151806094,-0.31776189785435666,-0.3508229105210837,-0.2060898401594537,-0.11395662449377075,-0.0810403506276027,-0.19176202699475617,-0.09983153515462281
13025,6,-0.2470184523793312,-0.20066718548925222,-0.19648893512255922,0.18181717314868248,0.08618465442077174,0.04821197771665263,0.0659801754001863,0.2334375240319629,0.23206507708762059,-0.4524239708390323,-0.59294465445479,-0.5826206930502227,-0.9063372350408383,-0.9514982186875781,-1.2185685108283113,-1.1765025053502312
13027,2,-0.2975112439173465,-0.5799371938528884,-0.4722660176981745,0.12581623925255653,0.17169744476304166,0.05058361553822077,0.10242289331769851,0.21289164749694875,0.24597136091154553,-0.3894211807516314,-0.5174760870907595,-0.2907160987440155,-0.3252581206396556,-0.08408011563445777,-0.23163885913452506,-0.19733969278644087
13029,6,-0.16347540263919397,-0.15609148349064986,-0.19648893512255922,0.27518155226961377,-0.10852994176632079,0.04821197771665263,-0.005541733341372356,0.24404818311441182,0.23206507708762059,-0.44326670456023015,-0.6024545439835788,-0.5826206930502227,0.15017024568858503,-0.48253456183414956,-0.505155219779464,-0.6158570653491778
13031,4,-0.09590148915762564,-0.057066609524382375,-0.06122394878059139,0.36946169181463073,0.021408566440442547,-0.025753371729770047,-0.05025387617998665,-0.09525722258964768,-0.14018185963454982,-0.4023163300017601,-0.3176606221258862,-0.21532964717311903,1.576455344673306,0.020888470052783936,0.033445182696095435,0.005484308651203029
13033,5,0.0803616809727253,0.14848164335903075,0.12443239133629476,0.5904169718961533,0.41287695738062147,0.41748960614802,-0.14599050385516615,-0.16209100508656232,-0.14426432119433447,-0.3069444791652624,-0.4289162630105162,-0.4365024181750739,-0.23721583057887033,-0.48854812542900183,-0.352036438254803,-0.35379405333475444
13035,5,0.1927595590375947,0.09088300372291136,0.12443239133629476,0.6802794792121627,0.366257384521955,0.41748960614802,-0.14891783917114182,-0.11560397482569736,-0.14426432119433447,-0.26801635903655624,-0.44086012585454265,-0.4365024181750739,-0.6598188228706395,-0.13563282996863557,-0.13780624034853864,-0.13420464755961672
13037,4,-0.17700944672192231,-0.04638499526717178,-0.06122394878059139,0.175708833787414,-0.09103048640583628,-0.025753371729770047,0.015641672583003162,-0.1924154764506354,-0.14018185963454982,-0.36215473531050985,-0.1409201668043086,-0.21532964717311903,-0.14917354051808504,-0.695363949888395,-0.47554022982199906,-0.532187455876209
13039,6,-0.24689726545883017,-0.14694297698751446,-0.19648893512255922,0.17140395919688228,0.030950494379359924,0.04821197771665263,0.0649649805791117,0.229440433508502,0.23206507708762059,-0.46320932938813614,-0.6439986551180307,-0.5826206930502227,0.4495140318952548,0.262161961369588,0.333225901025809,0.2442801985836799
13043,4,-0.1018975624901418,-0.06089083298393484,-0.06122394878059139,0.3760115752013669,0.019151790220959683,-0.025753371729770047,-0.04264929450551053,-0.1064097270078268,-0.14018185963454982,-0.3892134616130041,-0.30896313515887197,-0.21532964717311903,-0.18439045654239902,0.09765073069361938,0.12144989487742014,0.05777246667038896
13045,1,0.11404881321947984,0.12867161645214,0.22546002660257952,0.6756206747048608,0.847358976771687,0.7956063669717103,-0.05953497454393934,-0.031734137282552734,0.029773415173748985,-0.2601541161069681,-0.19475022755452728,-0.2109885907228775,0.185387161712899,0.01710608369484959,-0.030660574118211263,0.036584451518690886
13047,1,0.11906268155347481,0.09950125083659808,0.22546002660257952,0.7247058160463653,0.7697483622527147,0.7956063669717103,-0.037105991784507956,0.026084789428925448,0.029773415173748985,-0.264266672959329,-0.2656272171994566,-0.2109885907228775,-0.5013427007612261,-2.3919231935148888e-05,-0.14191360273646808,-0.09090326949351027
13049,6,-0.26194159486070157,-0.206250712900015,-0.19648893512255922,0.15804494678588668,0.21574556693980765,0.04821197771665263,0.07774089067136218,0.23392750212197672,0.23206507708762059,-0.44833019031921634,-0.5749265198761263,-0.5826206930502227,-0.8006864869678959,-0.8495783932660539,-0.9700215929658402,-0.872044452291461
13051,6,-0.15368850020630187,-0.13957930216294873,-0.19648893512255922,0.2752187392098691,-0.12399920509189687,0.04821197771665263,-0.015027461398445692,0.22743186912338767,0.23206507708762059,-0.45029413092558895,-0.615689322475015,-0.5826206930502227,1.3475453905152648,1.1271062709410626,1.3907172072141283,1.3853822469040766
13053,3,0.030157791626338096,0.022647517108068026,-0.08061654892247005,0.3365746870994685,0.2852814434806211,0.35764006150824745,-0.09303833993019331,-0.14565091261701119,-0.10199915151806094,-0.3429840870605495,-0.24715579383413394,-0.2060898401594537,1.6292807187097773,2.260020402490331,1.80794191731843,1.957070736864346
13055,1,0.11304424125514118,0.09651318445144093,0.22546002660257952,0.7160186191060998,0.8009250950149609,0.7956063669717103,-0.037223670092873154,0.01328011544951705,0.029773415173748985,-0.25975704544596007,-0.25405547962480207,-0.2109885907228775,-0.8887287770286811,-0.5093040051041721,-0.6494084549706565,-0.5224227997910785
13057,1,0.13565190186401965,0.1477670554169961,0.22546002660257952,0.7219935262279038,0.7186363302872268,0.7956063669717103,-0.056396192719533826,-0.05087706904950879,0.029773415173748985,-0.27498611357541836,-0.3444734890274915,-0.2109885907228775,1.3123284744909502,0.6021749964819285,0.6367776157158975,0.5614455299422936
13059,1,0.1870035643798739,0.31802760842475336,0.22546002660257952,0.713997446371853,0.7157162742471096,0.7956063669717103,-0.11437423261899334,-0.03972916337519152,0.029773415173748985,-0.3092349006053212,-0.295699115625923,-0.2109885907228775,4.675543954812947,2.730962855563359,2.8352872485016904,2.789615897741834
13061,4,-0.1411482840427239,-0.043690123489765226,-0.06122394878059139,0.18025501200945598,-0.09419413283205147,-0.025753371729770047,-0.009268107705918398,-0.19602158792540597,-0.14018185963454982,-0.3665826466173527,-0.1374118582466191,-0.21532964717311903,0.044519497615642466,-0.663281866500244,-0.5207863857878444,-0.5546298970538932
13063,1,0.15141511448580644,0.21085492388895039,0.22546002660257952,0.6904639690326999,0.8381596603712991,0.7956063669717103,-0.09578917255072861,-0.07472970150194568,0.029773415173748985,-0.27383412836286625,-0.16007320233750502,-0.2109885907228775,0.6608155280411393,2.574130884645548,2.7235975190193162,2.733633433994512
13065,6,-0.2823379680668844,-0.20663463389104897,-0.19648893512255922,0.1417724180389222,0.2944951786137466,0.04821197771665263,0.09449387551127679,0.27487479609420606,0.23206507708762059,-0.4260652980245123,-0.5702839688921585,-0.5826206930502227,-0.7478611129314248,-0.21773085907476708,-0.20782133506851824,0.011930569127243912
13067,1,0.13349486318172657,0.14287963788287433,0.22546002660257952,0.7122964892352327,0.7911352041144475,0.7956063669717103,-0.06272890409994963,-0.05751402858270811,0.029773415173748985,-0.271232964036324,-0.2550912241486479,-0.2109885907228775,3.88316334426588,2.570933564259857,2.7277694008591844,2.6276643419930625
13069,6,-0.27436424044753277,-0.2485767931806823,-0.19648893512255922,0.18385046722858117,0.24055326712842146,0.04821197771665263,0.09410944596524581,0.2655574197546096,0.23206507708762059,-0.4058431345788868,-0.5307445398265158,-0.5826206930502227,0.026911039603485478,-0.14749818886293287,-0.09852718231232936,-0.08799628156492031
13071,2,-0.29262934659000917,-0.5525310377825242,-0.4722660176981745,0.13808003676427702,0.2436706599657717,0.05058361553822077,0.0992435662887545,0.2963772255530165,0.24597136091154553,-0.3715561766741956,-0.3849377928209196,-0.2907160987440155,-0.16678199853024203,0.047632896715996964,-0.08273215922258584,-0.3250336794970938
13073,5,0.1734543141555652,0.160060208049482,0.12443239133629476,0.6906711873776322,0.4345743404564103,0.41748960614802,-0.1696568908831845,-0.16903542858942772,-0.14426432119433447,-0.28229125397235316,-0.4149243886815847,-0.4365024181750739,2.280793665159588,2.0702235288534974,1.7603873776582086,1.7001386251389952
13075,2,-0.29417990024279195,-0.5183662654601817,-0.4722660176981745,0.13855407794369426,0.22647523688840215,0.05058361553822077,0.10220441728471971,0.24450004500852557,0.24597136091154553,-0.38768155812334887,-0.33452550558700334,-0.2907160987440155,-0.7830780289557389,-0.07645021123746726,-0.2416780369587897,-0.3169347866514912
13077,1,0.12807052262980315,0.16127816162052466,0.22546002660257952,0.6616662065144777,0.8597886591437577,0.7956063669717103,-0.08184710907182088,-0.05462318054778733,0.029773415173748985,-0.2647326610109974,-0.16014301680608753,-0.2109885907228775,0.4142971158709408,-0.08504039290531848,-0.08969147396425356,-0.04280155467601998
13079,5,0.13018376595991554,0.06518671881675661,0.12443239133629476,0.5263762612169806,0.3121824013183002,0.41748960614802,-0.1431040196476324,-0.10306147392550823,-0.14426432119433447,-0.28112133961120017,-0.46456609766876217,-0.4365024181750739,-0.9239456930529953,-0.25885726546752874,-0.4977519567083131,-0.42564640672609977
13081,4,-0.20673749606630223,-0.059973990817140964,-0.06122394878059139,0.22747658270304108,-0.053381866659873545,-0.025753371729770047,0.04896604422165297,-0.16658991386263516,-0.14018185963454982,-0.34192955340208114,-0.1870005333813165,-0.21532964717311903,-0.16678199853024203,-0.04697839014444019,-0.0007556720816976892,0.022421304849686102
13083,1,0.11244578111755704,0.09434311286356857,0.22546002660257952,0.7212957199961977,0.7911110223199266,0.7956063669717103,-0.032407269008330256,0.028927926239167547,0.029773415173748985,-0.25905889229746765,-0.254076853419825,-0.2109885907228775,-0.518951158773383,-0.3124486301553854,-0.4430140964323429,-0.27262548968649103
13085,1,0.1443096866137143,0.29395701348544534,0.22546002660257952,0.7254821580306131,0.6807476779358509,0.7956063669717103,-0.06153352473119491,0.022243937793814096,0.029773415173748985,-0.2830564454234476,-0.33951610299419516,-0.2109885907228775,-0.4133004107004408,-0.39045145667301107,-0.4145277378460276,-0.40335667683291965
13087,2,-0.2587548617507474,-0.4221654314994716,-0.4722660176981745,0.13120543250566447,-0.012622589284186393,0.05058361553822077,0.06939009323046565,0.22212446790174695,0.24597136091154553,-0.3690164136593893,-0.3322921613073303,-0.2907160987440155,0.13256178767642773,-0.0004827704875947636,-0.12171593168514383,-0.15297161615334234
13089,1,0.15307170900555656,0.23497820401322128,0.22546002660257952,0.7052985164948489,0.7890620733587405,0.7956063669717103,-0.08735250008092921,-0.06354685948220251,0.029773415173748985,-0.28062765180163735,-0.21599946706791845,-0.2109885907228775,3.8303379702294094,3.962669084615531,4.280866529320441,4.368219616116569
13091,4,-0.20133260000293318,-0.09444210196164177,-0.06122394878059139,0.304149370345481,0.0044560180867445065,-0.025753371729770047,0.05670671586218588,-0.12895244452992263,-0.14018185963454982,-0.34591462111582744,-0.25178835314634296,-0.21532964717311903,-0.518951158773383,-0.4024315752090144,-0.10398810636179923,-0.05083526602305548
13093,4,-0.1222982995466138,-0.05625649689278381,-0.06122394878059139,0.29303226010189715,-0.04159170714294613,-0.025753371729770047,-0.0011404950674371063,-0.16475432752694644,-0.14018185963454982,-0.32394727897602266,-0.19844943088795586,-0.21532964717311903,-0.2548242885910273,-0.30280736716559103,-0.2579888345960322,-0.2419668538654637
13095,2,-0.22583084558495914,-0.48773859220397514,-0.4722660176981745,0.16805591612918863,0.14161258364682316,0.05058361553822077,0.0508026206171575,0.3303584249011893,0.24597136091154553,-0.35575850585954066,-0.32278068512503694,-0.2907160987440155,1.0658100623207516,0.6073594632387538,0.6432384431267563,0.4905687412327016
13097,1,0.1263370304143676,0.13867098502699288,0.22546002660257952,0.6968469836525708,0.8324930079668141,0.7956063669717103,-0.06510310579663549,-0.048518279049739876,0.029773415173748985,-0.2656603968680997,-0.2058364877174985,-0.2109885907228775,0.185387161712899,0.7462813084244503,0.666400283446468,0.6659339341033754
13099,4,-0.19095212820847926,-0.04604144833541073,-0.06122394878059139,0.1593420366870807,-0.09966731105895588,-0.025753371729770047,0.023025477660362705,-0.19665927799869232,-0.14018185963454982,-0.3669450969674804,-0.13203618237012843,-0.21532964717311903,-0.2724327466031843,-0.047903086025844005,-0.07852792603479325,-0.03914652937916191
13101,6,-0.2874259284637616,-0.1940659692358332,-0.19648893512255922,0.12887864111267955,0.320750197780123,0.04821197771665263,0.09697703618847033,0.2879401593011365,0.23206507708762059,-0.4237348454267751,-0.5794692914100932,-0.5826206930502227,-1.100030273174566,-0.7920680724048371,-0.9683258860062137,-1.033235386483606
13103,4,-0.10452415953130013,-0.05411439847719508,-0.06122394878059139,0.3436727747905462,0.021186226720305998,-0.025753371729770047,-0.048451617466531136,-0.0831727849729358,-0.14018185963454982,-0.4202026654100666,-0.32531320533484837,-0.21532964717311903,-0.5893849908220113,-0.48447637145936806,-0.2253980810145172,-0.0947096831886492
13105,1,0.19430232874901926,0.34008935717194383,0.22546002660257952,0.7026970805778793,0.6921142893210632,0.7956063669717103,-0.12790838618871622,-0.03604770057754007,0.029773415173748985,-0.32374357850420826,-0.32956860672317945,-0.2109885907228775,-0.518951158773383,0.011288754823758324,0.17338193061296608,0.04337968198528139
13107,3,-0.04543541505037037,-0.04216874132196584,-0.08061654892247005,0.46020705865593264,0.8172063415318749,0.35764006150824745,-0.07181469426814971,0.06305967733242067,-0.10199915151806094,-0.3498524646933402,-0.26611640068076176,-0.2060898401594537,-0.3252581206396556,-0.2587763009540205,-0.44256764907251767,-0.2748000903180879
13109,4,-0.1553306057240136,-0.06417855164267469,-0.06122394878059139,0.3006531392670745,0.01018235033529459,-0.025753371729770047,-0.00906113091133392,-0.10014237535871351,-0.14018185963454982,-0.4226463831372158,-0.31000213463664106,-0.21532964717311903,-0.4133004107004408,-0.7841203948313649,-0.4492525524973058,-0.3377944314964809
13111,1,0.133850984608481,0.2684400852039536,0.22546002660257952,0.7292420045454175,0.7058297987642389,0.7956063669717103,-0.04800547802700658,0.08108143153696692,0.029773415173748985,-0.2762314573643856,-0.2906964678280597,-0.2109885907228775,-0.5541680747976973,-0.42138410280267286,-0.49614237479352297,-0.4102591719276647
13113,1,0.14418779995022815,0.19121446411971688,0.22546002660257952,0.6762142218852707,0.8569310403861964,0.7956063669717103,-0.09511689510648377,-0.07265875548905097,0.029773415173748985,-0.2695091604154814,-0.14571753356567185,-0.2109885907228775,2.6153543673905726,1.3719532810709256,1.567573861376881,1.424014541492637
13115,1,0.11347840445622023,0.10025578344873892,0.22546002660257952,0.7119449914801993,0.8081603022716669,0.7956063669717103,-0.04076913495341687,0.0027605059709141914,0.029773415173748985,-0.25997340014582915,-0.2493850296726176,-0.2109885907228775,0.4847309479195688,0.45023669865898863,0.3856939650778959,0.4413125050970406
13117,1,0.14786805298655323,0.2886387177985785,0.22546002660257952,0.722633690611453,0.6715209034638809,0.7956063669717103,-0.067447632829414,-0.02299835296296944,0.029773415173748985,-0.283921150561817,-0.35975426767575513,-0.2109885907228775,0.8192916501505528,0.030086779172105504,0.03295050024544921,0.01978333041324762
13119,1,0.17081707066078075,0.35327692494433466,0.22546002660257952,0.7175098376077842,0.6629824720296793,0.7956063669717103,-0.09397518754407104,-0.013317012557231469,0.029773415173748985,-0.30920606903366393,-0.3636935957631167,-0.2109885907228775,-0.2548242885910273,-0.33145089547148343,-0.23421706097632092,-0.38372513738119696
13121,1,0.13914778955137275,0.17690843218746796,0.22546002660257952,0.7012365228115119,0.820300102737686,0.7956063669717103,-0.07597615432683973,-0.07384500536680519,0.029773415173748985,-0.27290660455955723,-0.19966392565665508,-0.2109885907228775,3.6366449320956815,2.4132866057727123,2.56465164062121,2.715484931950378
13123,1,0.13300062967628073,0.23237987662254986,0.22546002660257952,0.7273831908722825,0.7115884349631949,0.7956063669717103,-0.048857732747195126,0.05389115564180472,0.029773415173748985,-0.27498931667056264,-0.3006716558996015,-0.2109885907228775,-0.4133004107004408,-0.49606283791581507,-0.5771979412291807,-0.49378864935508326
13125,5,0.17694156639785077,0.13595162594967847,0.12443239133629476,0.7249394037791249,0.4041092721038653,0.41748960614802,-0.1688343620535596,-0.14635616751245192,-0.14426432119433447,-0.24884686546693602,-0.4421999642290025,-0.4365024181750739,-0.9943795251016235,-0.37280382258324063,-0.4611765932595814,-0.4759023094117284
13127,6,-0.22784900049758972,-0.1536654577507575,-0.19648893512255922,0.19623146187117133,-0.06727666432331021,0.04821197771665263,0.04850226493241416,0.22500848155477043,0.23206507708762059,-0.4638291739656616,-0.6334910898367847,-0.5826206930502227,1.576455344673306,0.6615167052501908,0.9793267098651659,0.8642158403808374
13129,1,0.12340538329246786,0.1053150128620189,0.22546002660257952,0.722216669549135,0.770196633953111,0.7956063669717103,-0.044024010344971345,0.0008930343725763013,0.029773415173748985,-0.267220600921853,-0.2813778934775259,-0.2109885907228775,-0.3076496626274986,-0.19858862222031182,-0.3019996705589004,-0.2065313592765388
13131,2,-0.28633225342302177,-0.4396574339735282,-0.4722660176981745,0.12234103985958751,0.007121293496604557,0.05058361553822077,0.08947332156092266,0.2223842888849869,0.24597136091154553,-0.3690890699625556,-0.34264305636202225,-0.2907160987440155,-0.5717765328098542,-0.10201794867350894,-0.20174233941861325,-0.2709644138680246
13133,5,0.21068494036433447,0.13685927657277216,0.12443239133629476,0.7216328209890467,0.41045819949924095,0.41748960614802,-0.15491879761018493,-0.13761049120451746,-0.14426432119433447,-0.28803670957016814,-0.4342113355728423,-0.4365024181750739,-0.37808349467612656,-0.41886923011889404,-0.3407352078391733,-0.36587004214482227
13135,1,0.15546802288138134,0.27926375619495236,0.22546002660257952,0.7179493263933939,0.7199028374284838,0.7956063669717103,-0.07916058911299839,-0.04254065290097563,0.029773415173748985,-0.28651629913292526,-0.295609258099904,-0.2109885907228775,3.28447577185254,3.140347891401054,3.2423074468773323,3.1590005435570965
13137,1,0.15625058662031924,0.34537740919657905,0.22546002660257952,0.7249992437133765,0.6714057248080203,0.7956063669717103,-0.07415592857493744,0.03232253510147728,0.029773415173748985,-0.29743348249851,-0.34167494976648066,-0.2109885907228775,0.185387161712899,1.1009360700270148,1.0472414502583458,1.1994654139453766
13139,1,0.1543344461917857,0.33502060450887167,0.22546002660257952,0.7228620838633694,0.6644132160635757,0.7956063669717103,-0.07490404880503862,-0.0005942426145655277,0.029773415173748985,-0.29185359696997343,-0.35755022238887724,-0.2109885907228775,0.7840747341262388,2.1527712962581473,2.061273406070003,2.3470849054123835
13141,5,0.20349542449463878,0.11882636383731748,0.12443239133629476,0.7425943286745983,0.37797371593305984,0.41748960614802,-0.16909903794902442,-0.1259226692578929,-0.14426432119433447,-0.24789625875618412,-0.4603468277857868,-0.4365024181750739,-0.7302526549192677,-1.0989106603647587,-1.0331347850632762,-1.08412368175851
13143,1,0.11093897445916974,0.11246375949877215,0.22546002660257952,0.6924882773735469,0.8320655488827504,0.7956063669717103,-0.048474340043934326,-0.014929694154049336,0.029773415173748985,-0.25856961650724786,-0.22116212450796677,-0.2109885907228775,-0.6069934488341684,-0.05562161192601059,-0.14785868291675067,-0.07668748413016355
13145,3,0.11149725780634293,0.03890539386077777,-0.08061654892247005,0.4922844304005081,0.2860395748860274,0.35764006150824745,-0.10691169506807537,-0.1573544664665566,-0.10199915151806094,-0.2985102855828812,-0.24120560605639418,-0.2060898401594537,0.4671224899074118,-0.16830935316453183,-0.1774767782150841,-0.271002298658084
13147,1,0.1785052741704366,0.3558492914721885,0.22546002660257952,0.7108084342395568,0.6640110823992429,0.7956063669717103,-0.1071887705677748,-0.02755517063075294,0.029773415173748985,-0.3167345725098685,-0.3672030016195532,-0.2109885907228775,-0.3252581206396556,-0.2885769628962972,-0.11928817044425366,-0.3384593528646084
13149,1,0.11214368467742014,0.140245209799359,0.22546002660257952,0.6431399056813372,0.8617104686645678,0.7956063669717103,-0.06836336661192685,-0.037661763770690034,0.029773415173748985,-0.26112977580236085,-0.17129903969487137,-0.2109885907228775,-0.9239456930529953,-0.5284656911616221,-0.5645676067675807,-0.5358023780302108
13151,1,0.1704561315761073,0.23417035315383417,0.22546002660257952,0.6849541909271227,0.833250108839616,0.7956063669717103,-0.11954185235752841,-0.07291730469872675,0.029773415173748985,-0.27528072070913834,-0.1572347662313104,-0.2109885907228775,-0.043522792445142795,0.14548813814220543,0.17029418574140648,0.052962233204618236
13153,3,-0.03790751320613317,-0.09611506909974514,-0.08061654892247005,0.39557514481532036,0.3119344620198159,0.35764006150824745,-0.04807520324883048,-0.015784132596589295,-0.10199915151806094,-0.3086401632206091,-0.3071410526322409,-0.2060898401594537,0.8897254821991811,0.8997756008869993,0.7524747889042234,0.6529563548591737
13155,2,-0.2791669423674871,-0.4633825556366761,-0.4722660176981745,0.18780593718121594,0.27637848621461414,0.05058361553822077,0.1000273237967709,0.3016091116214243,0.24597136091154553,-0.37435671888452715,-0.22148868439991387,-0.2907160987440155,-0.4661257847369118,-0.31679196684865807,-0.5737430408135241,-0.39546962927065493
13157,1,0.16958626612232805,0.3360357583814284,0.22546002660257952,0.7194241112270503,0.6807722716623499,0.7956063669717103,-0.09217496894499866,-0.027753393537031042,0.029773415173748985,-0.30191580455578565,-0.33898470443460404,-0.2109885907228775,-0.3428665786518126,-0.12143328655439972,-0.015910736701195874,-0.19619930405324162
13159,5,0.20125060748910717,0.10131088877963407,0.12443239133629476,0.701978113256742,0.3647322063444119,0.41748960614802,-0.1515923405575287,-0.12111311415529012,-0.14426432119433447,-0.27264977641517657,-0.4403412196133247,-0.4365024181750739,-0.025914334432985495,-0.24491046605127126,-0.47831118565270503,-0.4668901270655623
13161,6,-0.24092167529479486,-0.31184355609813763,-0.19648893512255922,0.23603790594703195,0.1124457669476607,0.04821197771665263,0.06834448240257812,0.2584606380501464,0.23206507708762059,-0.4077425682292963,-0.4330749935554739,-0.5826206930502227,-0.4661257847369118,-0.30577410878283173,-0.454704654578466,-0.2673000055447071
13163,5,0.12837112749101964,0.1334345672205409,0.12443239133629476,0.6756982655738554,0.3957532736055079,0.41748960614802,-0.15493600969112709,-0.14684502046615155,-0.14426432119433447,-0.2638041118671176,-0.4457817398630374,-0.4365024181750739,-0.83590340299221,-0.8187759578568762,-0.8351930302142717,-0.8425985571749722
13165,3,0.007090105973036203,-0.027625249992043435,-0.08061654892247005,0.5086288194575102,0.8549543954790981,0.35764006150824745,-0.10774645725185672,0.06238765987135095,-0.10199915151806094,-0.3398428986819682,-0.2649262480977492,-0.2060898401594537,-0.5717765328098542,-0.2547931963545529,-0.4551779257919736,-0.30606485882393913
13167,3,0.013005122729880518,-0.04212952499508969,-0.08061654892247005,0.5560926298975957,0.81335997669392,0.35764006150824745,-0.09080108685849521,0.07202628262384203,-0.10199915151806094,-0.3033464744809261,-0.26925602118352754,-0.2060898401594537,-1.0648133571502516,-0.7354390032284872,-0.8674791673567062,-0.5904532286633907
13169,5,0.19318459362081733,0.0797730846256716,0.12443239133629476,0.6805757037122931,0.29757816786660163,0.41748960614802,-0.17184759388898208,-0.11093830204030568,-0.14426432119433447,-0.2496103532022758,-0.46575369524268234,-0.4365024181750739,0.185387161712899,-0.23481564187848059,-0.25838097903139884,-0.2570448599729575
